model,epoch,phase,epock_loss,epoch_acc
feature_extract,17,train,0.6529231416682403,0.7541666666666667
feature_extract,17,test,0.42552492301911116,0.86875
feature_extract,18,train,0.6132372451325258,0.7729166666666667
feature_extract,18,test,0.43798098508268596,0.8625
feature_extract,19,train,0.7069993031521639,0.7333333333333333
feature_extract,19,test,0.4293507929891348,0.85
feature_extract,20,train,0.654408122599125,0.7708333333333334
feature_extract,20,test,0.425450393371284,0.865625
feature_extract,21,train,0.621309154232343,0.7916666666666666
feature_extract,21,test,0.46011570915579797,0.859375
feature_extract,22,train,0.6575035979350408,0.7541666666666667
feature_extract,22,test,0.4268005400896072,0.85625
feature_extract,23,train,0.6618685990571975,0.7625
feature_extract,23,test,0.4304509058594704,0.853125
feature_extract,24,train,0.6556016349544128,0.74375
feature_extract,24,test,0.45158260986208915,0.85
feature_extract,25,train,0.5877674205849568,0.8104166666666667
feature_extract,25,test,0.42819197941571474,0.846875
feature_extract,26,train,0.6583489621678988,0.7645833333333333
feature_extract,26,test,0.43214279748499396,0.865625
feature_extract,27,train,0.6158204436302185,0.7770833333333333
feature_extract,27,test,0.43413160666823386,0.865625
feature_extract,28,train,0.6541238853087028,0.7458333333333333
feature_extract,28,test,0.4602691549807787,0.8625
feature_extract,29,train,0.7122194317479928,0.7375
feature_extract,29,test,0.4256120042875409,0.86875
feature_extract,30,train,0.6857873243590196,0.75
feature_extract,30,test,0.43423604164272545,0.8625
feature_extract,31,train,0.6599577128887176,0.7458333333333333
feature_extract,31,test,0.4182169523090124,0.88125
feature_extract,32,train,0.6547218120346466,0.7291666666666666
feature_extract,32,test,0.4323248961940408,0.86875
feature_extract,33,train,0.6758407893280188,0.7666666666666667
feature_extract,33,test,0.4176903359591961,0.871875
feature_extract,34,train,0.6484573262433211,0.7395833333333334
feature_extract,34,test,0.4150429043918848,0.86875
feature_extract,35,train,0.6870488171776136,0.7520833333333333
feature_extract,35,test,0.45853978507220744,0.8625
feature_extract,36,train,0.6650712929666043,0.7416666666666667
feature_extract,36,test,0.4413532493636012,0.8625
feature_extract,37,train,0.622168468683958,0.7666666666666667
feature_extract,37,test,0.46390313655138016,0.85
feature_extract,38,train,0.6496364722649256,0.75625
feature_extract,38,test,0.4391544904559851,0.865625
feature_extract,39,train,0.6672134090214967,0.7395833333333334
feature_extract,39,test,0.4610797218978405,0.859375
